 # generated with HiggsSignals version 2.0.0beta on 10.03.2017 at 16:17
 # settings: latestresults, effC, peak, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
           104     112.420         130.907         120.000         144.521         228.177         15.4097         243.587        85     4    89    0.222045E-15     120.000         11.0000    
           105     112.796         130.561         120.000         144.577         231.927         14.4525         246.379        85     4    89    0.111022E-15     120.000         11.5000    
           106     113.140         130.245         120.000         144.635         236.754         13.6264         250.380        85     4    89     0.00000         120.000         12.0000    
           107     113.456         129.954         120.000         144.695         240.250         12.9102         253.161        85     4    89     0.00000         120.000         12.5000    
           108     113.748         129.685         120.000         144.756         243.481         12.2865         255.768        85     4    89     0.00000         120.000         13.0000    
           109     114.017         129.436         120.000         144.820         246.632         11.7412         258.374        85     4    89     0.00000         120.000         13.5000    
           110     114.267         129.206         120.000         144.885         249.529         34.8959         284.424        85     4    89     0.00000         120.000         14.0000    
           111     114.500         128.991         120.000         144.952         252.271         32.9752         285.246        85     4    89     0.00000         120.000         14.5000    
           112     114.717         128.791         120.000         145.021         254.579         44.4146         298.993        85     4    89     0.00000         120.000         15.0000    
           113     76.4672         175.462         130.000         151.052         223.788        0.595338E-21     223.788        85     4    89    0.136890E-12     130.000         1.50000    
           114     82.7833         166.762         130.000         151.658         224.201        0.595338E-21     224.201        85     4    89    0.120570E-12     130.000         2.00000    
           115     89.1073         160.676         130.000         151.943         224.103        0.595338E-21     224.103        85     4    89    0.124234E-12     130.000         2.50000    
           116     94.2579         156.143         130.000         152.106         236.100        0.595338E-21     236.100        85     4    89    0.288658E-14     130.000         3.00000    
           117     98.3150         152.652         130.000         152.213         234.101        0.906857E-21     234.101        85     4    89    0.544009E-14     130.000         3.50000    
           118     101.526         149.892         130.000         152.290         229.662        0.189758E-20     229.662        85     4    89    0.220934E-13     130.000         4.00000    
           119     104.103         147.712         130.000         152.351         228.338        0.155019E-20     228.338        85     4    89    0.334177E-13     130.000         4.50000    
           120     106.206         145.905         130.000         152.402         209.127        0.774009E-20     209.127        85     4    89    0.114527E-10     130.000         5.00000    
           121     107.947         144.396         130.000         152.449         213.465        0.162932E-20     213.465        85     4    89    0.315326E-11     130.000         5.50000    
           122     109.408         143.118         130.000         152.493         214.319        0.143943E-20     214.319        85     4    89    0.244160E-11     130.000         6.00000    
           123     110.650         142.026         130.000         152.535         215.185        0.208924E-20     215.185        85     4    89    0.188205E-11     130.000         6.50000    
           124     111.717         141.081         130.000         152.577         217.454        0.182396E-20     217.454        85     4    89    0.948686E-12     130.000         7.00000    
           125     112.643         140.258         130.000         152.620         220.176        0.151245E-20     220.176        85     4    89    0.414668E-12     130.000         7.50000    
           126     113.452         139.534         130.000         152.663         228.390        0.112197E-20     228.390        85     4    89    0.328626E-13     130.000         8.00000    
